"";"Unnamed: 0";"ISBN";"count";"rating-mean";"rating-std";"group-weight";"normalized-weight"
"19793";"19793";"0553342762";"8.0";"7.333333333333333";"0.5773502691896258";"0.0";"0.0"
"19794";"19794";"0553344234";"14.0";"7.5";"2.3804761428476167";"0.0";"0.0"
"19795";"19795";"0553344463";"6.0";"8.75";"0.957427107756338";"0.0";"0.0"
"19796";"19796";"055334465X";"11.0";"7.25";"0.957427107756338";"0.0";"0.0"
"19797";"19797";"0553344862";"15.0";"8.375";"1.5979898086569353";"0.0";"0.0"
"19798";"19798";"055334501X";"6.0";"N/A";"N/A";"0.0";"0.0"
"19799";"19799";"0553345214";"7.0";"N/A";"N/A";"0.0";"0.0"
"19800";"19800";"0553345796";"7.0";"5.666666666666667";"2.309401076758503";"0.0";"0.0"
"19801";"19801";"0553345842";"6.0";"8.666666666666666";"0.5773502691896257";"0.0";"0.0"
"19802";"19802";"0553346148";"14.0";"7.5";"2.3804761428476167";"0.0";"0.0"
"19803";"19803";"0553346326";"7.0";"9.0";"1.0";"0.0";"0.0"
"19804";"19804";"0553346687";"23.0";"8.0";"1.1832159566199232";"0.0";"0.0"
"19805";"19805";"0553347187";"6.0";"9.5";"0.5773502691896257";"0.0";"0.0"
"19806";"19806";"0553347233";"15.0";"7.8";"0.8366600265340756";"0.0";"0.0"
"19807";"19807";"0553347756";"24.0";"7.818181818181818";"2.272363607268072";"0.0";"0.0"
"19808";"19808";"0553347845";"10.0";"8.0";"0.816496580927726";"0.0";"0.0"
"19809";"19809";"0553348477";"13.0";"8.285714285714286";"1.2535663410560174";"0.0";"0.0"
"19810";"19810";"0553348973";"55.0";"7.238095238095238";"1.9469145308606104";"0.0";"0.0"
"19811";"19811";"0553348981";"45.0";"8.714285714285714";"1.3569339855976197";"0.0";"0.0"
"19812";"19812";"0553349481";"33.0";"7.2";"2.2424476423255526";"0.0";"0.0"
"19813";"19813";"055334949X";"36.0";"7.5";"2.312175133106021";"0.0";"0.0"
"19814";"19814";"0553350021";"6.0";"9.5";"0.7071067811865476";"0.0";"0.0"
"19815";"19815";"0553351397";"34.0";"8.823529411764707";"1.0744355563298724";"0.0";"0.0"
"19816";"19816";"0553351672";"13.0";"9.0";"1.1547005383792517";"0.0";"0.0"
"19817";"19817";"0553351702";"6.0";"8.25";"0.5";"0.0";"0.0"
"19818";"19818";"0553352660";"6.0";"8.666666666666666";"1.5275252316519468";"0.0";"0.0"
"19819";"19819";"055335387X";"6.0";"8.333333333333334";"0.5773502691896257";"0.0";"0.0"
"19820";"19820";"0553353896";"10.0";"7.428571428571429";"1.8126539343499315";"0.0";"0.0"
"19821";"19821";"0553354779";"6.0";"N/A";"N/A";"0.0";"0.0"
"19822";"19822";"0553371010";"7.0";"9.25";"0.957427107756338";"0.0";"0.0"
"19823";"19823";"0553371835";"13.0";"8.0";"1.5811388300841898";"0.0";"0.0"
"19824";"19824";"0553372114";"6.0";"7.0";"2.8284271247461903";"0.0";"0.0"
"19825";"19825";"0553373153";"6.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"19826";"19826";"0553373684";"9.0";"8.5";"0.7071067811865476";"0.0";"0.0"
"19827";"19827";"055337379X";"6.0";"7.0";"N/A";"0.0";"0.0"
"19828";"19828";"0553373803";"26.0";"8.5625";"1.7114808402861736";"0.0";"0.0"
"19829";"19829";"0553373854";"8.0";"8.8";"2.16794833886788";"0.0";"0.0"
"19830";"19830";"0553374117";"8.0";"8.666666666666666";"2.1602468994692865";"0.0";"0.0"
"19831";"19831";"0553374524";"9.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"19832";"19832";"0553374664";"6.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"19833";"19833";"0553375067";"15.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"19834";"19834";"055337513X";"8.0";"7.75";"2.0615528128088303";"0.0";"0.0"
"19835";"19835";"0553375407";"138.0";"8.328947368421053";"1.5948931658660763";"0.0";"0.0"
"19836";"19836";"0553375490";"6.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"19837";"19837";"0553377868";"65.0";"8.11111111111111";"1.4232501627054277";"0.0";"0.0"
"19838";"19838";"0553377876";"49.0";"6.833333333333333";"1.9486152645597752";"0.0";"0.0"
"19839";"19839";"0553377884";"46.0";"8.318181818181818";"1.7562504332855222";"0.0";"0.0"
"19840";"19840";"0553377906";"7.0";"5.5";"6.363961030678928";"0.0";"0.0"
"19841";"19841";"0553378392";"8.0";"7.0";"2.0";"0.0";"0.0"
"19842";"19842";"055337849X";"7.0";"9.0";"1.1547005383792517";"0.0";"0.0"
"19843";"19843";"0553378767";"7.0";"7.5";"3.5355339059327378";"0.0";"0.0"
"19844";"19844";"0553379011";"27.0";"7.866666666666666";"2.3563490726929555";"0.0";"0.0"
"19845";"19845";"0553379267";"25.0";"8.5";"1.5075567228888185";"0.0";"0.0"
"19846";"19846";"0553379291";"9.0";"6.75";"2.0615528128088303";"0.0";"0.0"
"19847";"19847";"055337933X";"34.0";"7.947368421052632";"1.6490294859747157";"0.0";"0.0"
"19848";"19848";"0553379534";"15.0";"8.5";"1.9748417658131496";"0.0";"0.0"
"19849";"19849";"0553379615";"24.0";"8.333333333333334";"1.7232808737106582";"0.0";"0.0"
"19850";"19850";"0553379658";"21.0";"8.1";"1.286683937707919";"0.0";"0.0"
"19851";"19851";"055338001X";"8.0";"7.0";"5.196152422706632";"0.0";"0.0"
"19852";"19852";"0553380095";"79.0";"7.428571428571429";"1.7869743453458893";"0.0";"0.0"
"19853";"19853";"055338015X";"14.0";"8.571428571428571";"0.7867957924694431";"0.0";"0.0"
"19854";"19854";"0553380168";"26.0";"8.545454545454545";"1.6348477827391985";"0.0";"0.0"
"19855";"19855";"0553380281";"16.0";"7.0";"1.224744871391589";"0.0";"0.0"
"19856";"19856";"055338029X";"7.0";"10.0";"0.0";"0.0";"0.0"
"19857";"19857";"0553380370";"9.0";"8.666666666666666";"1.1547005383792517";"0.0";"0.0"
"19858";"19858";"0553380400";"11.0";"10.0";"0.0";"0.0";"0.0"
"19859";"19859";"0553380478";"13.0";"7.666666666666667";"1.3662601021279464";"0.0";"0.0"
"19860";"19860";"0553380648";"16.0";"8.285714285714286";"2.2146697055682827";"0.0";"0.0"
"19861";"19861";"0553380672";"10.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"19862";"19862";"0553380958";"31.0";"8.157894736842104";"1.740471133366443";"0.0";"0.0"
"19863";"19863";"0553380966";"17.0";"7.625";"1.8468119248354136";"0.0";"0.0"
"19864";"19864";"0553381350";"11.0";"8.6";"0.8944271909999159";"0.0";"0.0"
"19865";"19865";"0553381520";"9.0";"8.5";"0.7071067811865476";"0.0";"0.0"
"19866";"19866";"0553381636";"8.0";"7.0";"1.0";"0.0";"0.0"
"19867";"19867";"0553381709";"7.0";"9.666666666666666";"0.5773502691896257";"0.0";"0.0"
"19868";"19868";"055338189X";"7.0";"9.25";"1.5";"0.0";"0.0"
"19869";"19869";"0553382039";"6.0";"9.0";"1.0";"0.0";"0.0"
"19870";"19870";"0553382063";"12.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"19871";"19871";"0553382179";"45.0";"8.8";"1.2814465510343749";"0.0";"0.0"
"19872";"19872";"0553382195";"8.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"19873";"19873";"0553382225";"10.0";"6.75";"2.98607881119482";"0.0";"0.0"
"19874";"19874";"0553382241";"16.0";"7.375";"1.407885953173359";"0.0";"0.0"
"19875";"19875";"0553382349";"20.0";"6.571428571428571";"2.29906813420444";"0.0";"0.0"
"19876";"19876";"0553382411";"25.0";"6.538461538461538";"2.817072493901681";"0.0";"0.0"
"19877";"19877";"0553405705";"8.0";"8.333333333333334";"0.5773502691896257";"0.0";"0.0"
"19878";"19878";"0553406639";"6.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"19879";"19879";"0553408054";"6.0";"7.333333333333333";"1.5275252316519463";"0.0";"0.0"
"19880";"19880";"0553408453";"9.0";"7.428571428571429";"0.9759000729485332";"0.0";"0.0"
"19881";"19881";"0553408461";"6.0";"7.0";"0.0";"0.0";"0.0"
"19882";"19882";"0553408909";"8.0";"6.666666666666667";"0.5773502691896258";"0.0";"0.0"
"19883";"19883";"0553409026";"8.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"19884";"19884";"0553445383";"8.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"19885";"19885";"0553445650";"7.0";"8.0";"0.0";"0.0";"0.0"
"19886";"19886";"0553446398";"7.0";"6.2";"1.7888543819998317";"0.0";"0.0"
"19887";"19887";"0553478257";"7.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"19888";"19888";"0553493981";"13.0";"6.285714285714286";"1.976047040118708";"0.0";"0.0"
"19889";"19889";"055350326X";"9.0";"6.75";"1.2583057392117916";"0.0";"0.0"
"19890";"19890";"0553505017";"8.0";"7.0";"N/A";"0.0";"0.0"
"19891";"19891";"0553506676";"6.0";"6.5";"0.7071067811865476";"0.0";"0.0"
"19892";"19892";"0553507176";"6.0";"7.0";"N/A";"0.0";"0.0"
"19893";"19893";"0553542524";"6.0";"5.5";"0.7071067811865476";"0.0";"0.0"
"19894";"19894";"0553550039";"9.0";"7.8";"1.9235384061671343";"0.0";"0.0"
"19895";"19895";"0553550047";"7.0";"7.0";"0.0";"0.0";"0.0"
"19896";"19896";"0553560131";"6.0";"6.5";"0.7071067811865476";"0.0";"0.0"
"19897";"19897";"0553560204";"31.0";"7.222222222222222";"2.10818510677892";"0.0";"0.0"
"19898";"19898";"0553560220";"11.0";"8.571428571428571";"1.2724180205607036";"0.0";"0.0"
"19899";"19899";"0553560239";"11.0";"7.875";"1.7268882005337975";"0.0";"0.0"
"19900";"19900";"0553560247";"108.0";"7.6";"1.943314330785242";"0.0";"0.0"
"19901";"19901";"0553560255";"7.0";"7.25";"1.707825127659933";"0.0";"0.0"
"19902";"19902";"0553560271";"54.0";"7.272727272727272";"1.7939291563999449";"0.0";"0.0"
"19903";"19903";"0553560441";"62.0";"6.538461538461538";"1.6641005886756874";"0.0";"0.0"
"19904";"19904";"055356045X";"13.0";"6.0";"1.7320508075688772";"0.0";"0.0"
"19905";"19905";"0553560468";"31.0";"7.2";"1.0327955589886446";"0.0";"0.0"
"19906";"19906";"0553560506";"11.0";"8.0";"2.8284271247461903";"0.0";"0.0"
"19907";"19907";"0553560700";"24.0";"8.166666666666666";"1.1690451944500122";"0.0";"0.0"
"19908";"19908";"0553560719";"32.0";"7.470588235294118";"1.7719215226281724";"0.0";"0.0"
"19909";"19909";"0553560727";"14.0";"6.0";"1.7888543819998317";"0.0";"0.0"
"19910";"19910";"0553560735";"68.0";"7.666666666666667";"1.5191090506254998";"0.0";"0.0"
"19911";"19911";"0553560816";"9.0";"4.5";"2.1213203435596424";"0.0";"0.0"
"19912";"19912";"0553560980";"11.0";"6.5";"1.6431676725154984";"0.0";"0.0"
"19913";"19913";"0553561057";"8.0";"4.333333333333333";"1.1547005383792517";"0.0";"0.0"
"19914";"19914";"0553561111";"33.0";"5.875";"1.3562026818605375";"0.0";"0.0"
"19915";"19915";"0553561189";"13.0";"9.75";"0.5";"0.0";"0.0"
"19916";"19916";"0553561227";"15.0";"7.777777777777778";"1.855921454276674";"0.0";"0.0"
"19917";"19917";"0553561278";"44.0";"7.666666666666667";"1.2309149097933274";"0.0";"0.0"
"19918";"19918";"0553561308";"6.0";"6.5";"0.7071067811865476";"0.0";"0.0"
"19919";"19919";"0553561340";"6.0";"8.666666666666666";"1.1547005383792517";"0.0";"0.0"
"19920";"19920";"0553561359";"35.0";"6.875";"1.4577379737113252";"0.0";"0.0"
"19921";"19921";"0553561367";"28.0";"6.666666666666667";"2.1602468994692865";"0.0";"0.0"
"19922";"19922";"0553561375";"28.0";"6.6";"1.6733200530681511";"0.0";"0.0"
"19923";"19923";"0553561405";"11.0";"7.0";"2.8284271247461903";"0.0";"0.0"
"19924";"19924";"0553561537";"20.0";"8.181818181818182";"1.9400093720485896";"0.0";"0.0"
"19925";"19925";"055356160X";"116.0";"7.84375";"1.6285630911743898";"0.0";"0.0"
"19926";"19926";"0553561618";"135.0";"7.175";"1.5172089760224454";"0.0";"0.0"
"19927";"19927";"0553561669";"18.0";"8.833333333333334";"1.0298573010888743";"0.0";"0.0"
"19928";"19928";"0553561693";"6.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"19929";"19929";"0553561723";"25.0";"7.5";"1.51657508881031";"0.0";"0.0"
"19930";"19930";"0553562398";"39.0";"7.818181818181818";"0.8738628975053029";"0.0";"0.0"
"19931";"19931";"055356241X";"17.0";"8.333333333333334";"1.5275252316519468";"0.0";"0.0"
"19932";"19932";"0553562606";"7.0";"8.333333333333334";"2.081665999466133";"0.0";"0.0"
"19933";"19933";"0553562614";"78.0";"8.25";"1.4591203713417602";"0.0";"0.0"
"19934";"19934";"0553562703";"15.0";"6.333333333333333";"2.309401076758503";"0.0";"0.0"
"19935";"19935";"055356272X";"12.0";"7.0";"0.0";"0.0";"0.0"
"19936";"19936";"0553562738";"67.0";"8.703703703703704";"1.324758753504107";"0.0";"0.0"
"19937";"19937";"0553562746";"25.0";"7.0";"1.6903085094570331";"0.0";"0.0"
"19938";"19938";"0553562754";"15.0";"6.666666666666667";"2.958039891549808";"0.0";"0.0"
"19939";"19939";"0553562789";"12.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"19940";"19940";"0553562797";"25.0";"6.857142857142857";"1.9518001458970664";"0.0";"0.0"
"19941";"19941";"0553562835";"12.0";"7.75";"2.0615528128088303";"0.0";"0.0"
"19942";"19942";"0553562940";"10.0";"6.6";"1.6733200530681511";"0.0";"0.0"
"19943";"19943";"0553562967";"43.0";"8.6";"1.6026294183720635";"0.0";"0.0"
"19944";"19944";"0553563033";"7.0";"7.666666666666667";"2.0816659994661326";"0.0";"0.0"
"19945";"19945";"0553563149";"14.0";"7.857142857142857";"2.1157009420498154";"0.0";"0.0"
"19946";"19946";"0553563270";"7.0";"7.0";"N/A";"0.0";"0.0"
"19947";"19947";"0553563319";"6.0";"8.0";"N/A";"0.0";"0.0"
"19948";"19948";"0553563327";"14.0";"7.4";"0.5477225575051662";"0.0";"0.0"
"19949";"19949";"0553563335";"11.0";"N/A";"N/A";"0.0";"0.0"
"19950";"19950";"0553563343";"21.0";"7.8";"1.6431676725154984";"0.0";"0.0"
"19951";"19951";"0553563386";"18.0";"7.0";"2.8284271247461903";"0.0";"0.0"
"19952";"19952";"0553563505";"11.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"19953";"19953";"0553563513";"19.0";"8.125";"2.100170061141308";"0.0";"0.0"
"19954";"19954";"0553563521";"71.0";"8.0";"1.7837651700316894";"0.0";"0.0"
"19955";"19955";"0553563696";"14.0";"9.0";"1.1547005383792517";"0.0";"0.0"
"19956";"19956";"055356370X";"14.0";"7.0";"3.559026084010437";"0.0";"0.0"
"19957";"19957";"0553563734";"19.0";"7.8";"0.4472135954999578";"0.0";"0.0"
"19958";"19958";"0553564404";"30.0";"7.5";"1.772810520855837";"0.0";"0.0"
"19959";"19959";"0553564471";"8.0";"8.0";"N/A";"0.0";"0.0"
"19960";"19960";"0553564498";"9.0";"7.0";"N/A";"0.0";"0.0"
"19961";"19961";"055356451X";"163.0";"7.92";"1.6517152494622436";"0.0";"0.0"
"19962";"19962";"0553564528";"141.0";"7.6571428571428575";"1.5328339218365352";"0.0";"0.0"
"19963";"19963";"0553564668";"13.0";"6.5";"1.6431676725154984";"0.0";"0.0"
"19964";"19964";"0553564684";"26.0";"7.625";"1.3024701806293193";"0.0";"0.0"
"19965";"19965";"0553564692";"10.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"19966";"19966";"0553564706";"7.0";"N/A";"N/A";"0.0";"0.0"
"19967";"19967";"0553564927";"33.0";"8.2";"1.1352924243950933";"0.0";"0.0"
"19968";"19968";"0553564935";"18.0";"8.833333333333334";"1.1690451944500122";"0.0";"0.0"
"19969";"19969";"0553564943";"32.0";"8.666666666666666";"1.505545305418162";"0.0";"0.0"
"19970";"19970";"0553564978";"33.0";"7.333333333333333";"2.0615528128088303";"0.0";"0.0"
"19971";"19971";"0553564994";"15.0";"6.333333333333333";"1.1547005383792517";"0.0";"0.0"
"19972";"19972";"0553565060";"34.0";"6.818181818181818";"2.1825756260978366";"0.0";"0.0"
"19973";"19973";"0553565079";"20.0";"8.666666666666666";"1.7511900715418265";"0.0";"0.0"
"19974";"19974";"0553565095";"15.0";"7.4";"0.5477225575051661";"0.0";"0.0"
"19975";"19975";"0553565214";"18.0";"7.125";"1.6420805617960927";"0.0";"0.0"
"19976";"19976";"0553565230";"10.0";"5.6";"1.51657508881031";"0.0";"0.0"
"19977";"19977";"0553565249";"10.0";"6.0";"2.943920288775949";"0.0";"0.0"
"19978";"19978";"0553565257";"8.0";"6.5";"0.7071067811865476";"0.0";"0.0"
"19979";"19979";"0553565265";"7.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"19980";"19980";"055356532X";"8.0";"7.5";"0.5773502691896257";"0.0";"0.0"
"19981";"19981";"0553565370";"21.0";"6.5";"2.3804761428476167";"0.0";"0.0"
"19982";"19982";"0553565559";"10.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"19983";"19983";"0553565699";"11.0";"7.166666666666667";"1.329160135825126";"0.0";"0.0"
"19984";"19984";"0553565915";"64.0";"7.125";"2.0496553262736006";"0.0";"0.0"
"19985";"19985";"0553566032";"51.0";"7.666666666666667";"1.7320508075688772";"0.0";"0.0"
"19986";"19986";"0553566040";"55.0";"8.0";"1.2565617248750864";"0.0";"0.0"
"19987";"19987";"0553566059";"6.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"19988";"19988";"0553566067";"35.0";"7.0";"2.1320071635561044";"0.0";"0.0"
"19989";"19989";"0553566075";"24.0";"7.75";"0.957427107756338";"0.0";"0.0"
"19990";"19990";"0553566563";"6.0";"10.0";"N/A";"0.0";"0.0"
"19991";"19991";"055356658X";"6.0";"9.5";"0.7071067811865476";"0.0";"0.0"
"19992";"19992";"0553566598";"9.0";"5.0";"0.0";"0.0";"0.0"
"19993";"19993";"0553567152";"11.0";"N/A";"N/A";"0.0";"0.0"
"19994";"19994";"0553567624";"9.0";"7.0";"N/A";"0.0";"0.0"
"19995";"19995";"0553567675";"15.0";"7.0";"1.8973665961010275";"0.0";"0.0"
"19996";"19996";"0553567683";"25.0";"8.333333333333334";"2.250925735484551";"0.0";"0.0"
"19997";"19997";"0553567713";"11.0";"5.0";"2.8284271247461903";"0.0";"0.0"
"19998";"19998";"0553567721";"7.0";"8.5";"0.7071067811865476";"0.0";"0.0"
"19999";"19999";"055356773X";"79.0";"7.666666666666667";"1.591644851508443";"0.0";"0.0"
"20000";"20000";"0553567756";"9.0";"8.5";"1.2909944487358056";"0.0";"0.0"
"20001";"20001";"0553567764";"10.0";"8.0";"2.309401076758503";"0.0";"0.0"
"20002";"20002";"0553567772";"12.0";"7.75";"2.6299556396765835";"0.0";"0.0"
"20003";"20003";"055356790X";"6.0";"8.0";"N/A";"0.0";"0.0"
"20004";"20004";"0553568019";"20.0";"6.857142857142857";"1.864454471471609";"0.0";"0.0"
"20005";"20005";"0553568027";"19.0";"7.166666666666667";"1.3291601358251257";"0.0";"0.0"
"20006";"20006";"0553568035";"9.0";"6.0";"N/A";"0.0";"0.0"
"20007";"20007";"0553568043";"8.0";"10.0";"N/A";"0.0";"0.0"
"20008";"20008";"0553568051";"10.0";"4.0";"N/A";"0.0";"0.0"
"20009";"20009";"0553568159";"18.0";"7.285714285714286";"2.627691364061218";"0.0";"0.0"
"20010";"20010";"0553568167";"14.0";"8.0";"1.5275252316519468";"0.0";"0.0"
"20011";"20011";"0553568183";"13.0";"7.333333333333333";"2.0816659994661326";"0.0";"0.0"
"20012";"20012";"055356823X";"17.0";"8.0";"0.7071067811865476";"0.0";"0.0"
"20013";"20013";"055356854X";"6.0";"8.25";"1.2583057392117916";"0.0";"0.0"
"20014";"20014";"0553568590";"6.0";"8.0";"0.0";"0.0";"0.0"
"20015";"20015";"0553568604";"6.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"20016";"20016";"0553568639";"6.0";"8.0";"1.0";"0.0";"0.0"
"20017";"20017";"0553568701";"63.0";"7.7";"1.1742858972247996";"0.0";"0.0"
"20018";"20018";"055356871X";"15.0";"7.666666666666667";"1.1547005383792517";"0.0";"0.0"
"20019";"20019";"0553568728";"24.0";"7.4";"1.6465452046971292";"0.0";"0.0"
"20020";"20020";"0553568736";"18.0";"7.75";"1.908627030841056";"0.0";"0.0"
"20021";"20021";"0553568760";"62.0";"7.315789473684211";"1.529438225803745";"0.0";"0.0"
"20022";"20022";"0553568779";"23.0";"7.666666666666667";"2.0816659994661326";"0.0";"0.0"
"20023";"20023";"0553568817";"6.0";"10.0";"0.0";"0.0";"0.0"
"20024";"20024";"0553568884";"16.0";"7.571428571428571";"2.14919697074224";"0.0";"0.0"
"20025";"20025";"0553568914";"30.0";"6.833333333333333";"1.5859229221975182";"0.0";"0.0"
"20026";"20026";"0553568922";"12.0";"8.5";"1.0";"0.0";"0.0"
"20027";"20027";"0553568949";"6.0";"5.5";"2.1213203435596424";"0.0";"0.0"
"20028";"20028";"0553569031";"82.0";"7.782608695652174";"1.5942088872806428";"0.0";"0.0"
"20029";"20029";"0553569058";"96.0";"7.523809523809524";"1.6005951274150378";"0.0";"0.0"
"20030";"20030";"0553569074";"48.0";"8.055555555555555";"1.5519332240873458";"0.0";"0.0"
"20031";"20031";"0553569082";"42.0";"7.166666666666667";"1.1690451944500122";"0.0";"0.0"
"20032";"20032";"0553569155";"105.0";"7.083333333333333";"1.6102351203650795";"0.0";"0.0"
"20033";"20033";"055356918X";"6.0";"7.25";"2.217355782608345";"0.0";"0.0"
"20034";"20034";"0553569198";"8.0";"9.5";"0.7071067811865476";"0.0";"0.0"
"20035";"20035";"055356921X";"22.0";"7.142857142857143";"1.5735915849388864";"0.0";"0.0"
"20036";"20036";"0553569228";"12.0";"7.666666666666667";"0.5773502691896258";"0.0";"0.0"
"20037";"20037";"0553569309";"8.0";"8.0";"2.160246899469287";"0.0";"0.0"
"20038";"20038";"0553569368";"9.0";"7.0";"N/A";"0.0";"0.0"
"20039";"20039";"0553569376";"24.0";"7.0";"1.2909944487358056";"0.0";"0.0"
"20040";"20040";"0553569406";"32.0";"7.777777777777778";"1.922093765778466";"0.0";"0.0"
"20041";"20041";"0553569414";"12.0";"8.0";"0.0";"0.0";"0.0"
"20042";"20042";"0553569473";"24.0";"7.4";"2.4585451886114367";"0.0";"0.0"
"20043";"20043";"055356949X";"8.0";"5.0";"1.7320508075688772";"0.0";"0.0"
"20044";"20044";"0553569511";"10.0";"8.333333333333334";"1.5275252316519468";"0.0";"0.0"
"20045";"20045";"0553569570";"62.0";"7.666666666666667";"2.29128784747792";"0.0";"0.0"
"20046";"20046";"0553569619";"39.0";"6.454545454545454";"1.634847782739198";"0.0";"0.0"
"20047";"20047";"0553569635";"29.0";"7.75";"1.2154310870109943";"0.0";"0.0"
"20048";"20048";"055356966X";"8.0";"N/A";"N/A";"0.0";"0.0"
"20049";"20049";"0553569694";"9.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"20050";"20050";"0553569732";"6.0";"10.0";"N/A";"0.0";"0.0"
"20051";"20051";"0553569783";"33.0";"7.8";"1.5212776585113297";"0.0";"0.0"
"20052";"20052";"0553569791";"40.0";"6.9";"1.1972189997378646";"0.0";"0.0"
"20053";"20053";"055356983X";"25.0";"7.846153846153846";"1.9935794376846323";"0.0";"0.0"
"20054";"20054";"0553569902";"23.0";"8.25";"1.2817398889233114";"0.0";"0.0"
"20055";"20055";"0553569910";"124.0";"7.783783783783784";"1.6182146392301051";"0.0";"0.0"
"20056";"20056";"055357003X";"6.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"20057";"20057";"0553570706";"6.0";"10.0";"N/A";"0.0";"0.0"
"20058";"20058";"0553570870";"9.0";"8.0";"0.0";"0.0";"0.0"
"20059";"20059";"0553570889";"6.0";"10.0";"0.0";"0.0";"0.0"
"20060";"20060";"0553570919";"8.0";"6.75";"1.5";"0.0";"0.0"
"20061";"20061";"055357115X";"10.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"20062";"20062";"0553571338";"13.0";"8.428571428571429";"1.1338934190276817";"0.0";"0.0"
"20063";"20063";"0553571486";"12.0";"4.0";"2.8284271247461903";"0.0";"0.0"
"20064";"20064";"0553571575";"18.0";"6.666666666666667";"1.96638416050035";"0.0";"0.0"
"20065";"20065";"0553571583";"35.0";"7.25";"2.454124543035107";"0.0";"0.0"
"20066";"20066";"0553571591";"21.0";"8.5";"1.0";"0.0";"0.0"
"20067";"20067";"0553571656";"71.0";"7.9655172413793105";"1.6142835345902715";"0.0";"0.0"
"20068";"20068";"0553571672";"7.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"20069";"20069";"0553571702";"8.0";"6.0";"2.23606797749979";"0.0";"0.0"
"20070";"20070";"0553571729";"25.0";"6.666666666666667";"1.1547005383792517";"0.0";"0.0"
"20071";"20071";"0553571737";"18.0";"7.0";"3.082207001484488";"0.0";"0.0"
"20072";"20072";"0553571745";"12.0";"6.25";"2.753785273643051";"0.0";"0.0"
"20073";"20073";"0553571818";"98.0";"7.166666666666667";"1.533158410812033";"0.0";"0.0"
"20074";"20074";"0553571834";"39.0";"8.0";"1.2649110640673518";"0.0";"0.0"
"20075";"20075";"0553571842";"17.0";"8.333333333333334";"1.505545305418162";"0.0";"0.0"
"20076";"20076";"0553571850";"21.0";"7.6";"0.5477225575051661";"0.0";"0.0"
"20077";"20077";"0553571869";"6.0";"7.0";"N/A";"0.0";"0.0"
"20078";"20078";"0553571885";"132.0";"8.0";"1.3309502512973848";"0.0";"0.0"
"20079";"20079";"0553571907";"23.0";"7.333333333333333";"1.8708286933869709";"0.0";"0.0"
"20080";"20080";"0553571915";"12.0";"7.333333333333333";"1.5275252316519463";"0.0";"0.0"
"20081";"20081";"0553571923";"10.0";"6.2";"0.8366600265340756";"0.0";"0.0"
"20082";"20082";"0553571931";"12.0";"6.714285714285714";"2.5634797778466227";"0.0";"0.0"
"20083";"20083";"0553572024";"17.0";"7.0";"3.22490309931942";"0.0";"0.0"
"20084";"20084";"0553572032";"7.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"20085";"20085";"0553572040";"67.0";"7.583333333333333";"2.062431377865891";"0.0";"0.0"
"20086";"20086";"0553572067";"9.0";"8.0";"N/A";"0.0";"0.0"
"20087";"20087";"0553572105";"6.0";"5.0";"0.0";"0.0";"0.0"
"20088";"20088";"055357213X";"7.0";"9.0";"0.0";"0.0";"0.0"
"20089";"20089";"0553572148";"6.0";"6.25";"0.957427107756338";"0.0";"0.0"
"20090";"20090";"0553572156";"6.0";"4.0";"N/A";"0.0";"0.0"
"20091";"20091";"0553572172";"7.0";"6.0";"N/A";"0.0";"0.0"
"20092";"20092";"0553572199";"7.0";"5.0";"N/A";"0.0";"0.0"
"20093";"20093";"0553572202";"65.0";"7.65";"1.2680278927697548";"0.0";"0.0"
"20094";"20094";"0553572210";"79.0";"6.722222222222222";"1.3197840980097757";"0.0";"0.0"
"20095";"20095";"0553572245";"10.0";"6.75";"2.5";"0.0";"0.0"
"20096";"20096";"0553572261";"8.0";"5.333333333333333";"2.516611478423583";"0.0";"0.0"
"20097";"20097";"055357227X";"73.0";"7.130434782608695";"1.9841267331701955";"0.0";"0.0"
"20098";"20098";"055357230X";"93.0";"7.1923076923076925";"1.5496897952617683";"0.0";"0.0"
"20099";"20099";"0553572326";"106.0";"7.964285714285714";"1.6883510003933129";"0.0";"0.0"
"20100";"20100";"0553572334";"6.0";"5.0";"N/A";"0.0";"0.0"
