"ISBN";"count";"rating-mean";"rating-std";"group-weight";"normalized-weight";"weighted-count";"rank";"rank-gain"
"0451192036";"8.0";"9.0";"1.1547005383792517";"2.0";"0.25";"2.0";"32.47257769652651";"-58.42774260602433"
"0451192249";"7.0";"8.0";"0.0";"2.4285714285714284";"0.3469387755102041";"2.4285714285714284";"60.808957952468006";"N/A"
"0451192583";"7.0";"N/A";"N/A";"1.7142857142857142";"0.2448979591836734";"1.714285714285714";"14.922303473491773";"-55.393754103786044"
"0451193288";"12.0";"8.5";"0.7071067811865476";"2.333333333333333";"0.1944444444444444";"2.3333333333333326";"52.62797074954296";"-34.28979253529477"
"0451194586";"7.0";"8.0";"N/A";"3.2857142857142856";"0.4693877551020408";"3.2857142857142856";"94.26416819012798";"N/A"
"0451194861";"11.0";"10.0";"0.0";"1.818181818181818";"0.1652892561983471";"1.8181818181818183";"18.09872029250457";"-73.88599780266003"
"0451195922";"7.0";"N/A";"N/A";"2.7142857142857144";"0.3877551020408163";"2.7142857142857144";"78.31352833638026";"-5.2429876980426116"
"0451196856";"6.0";"9.0";"N/A";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"N/A"
"0451196864";"6.0";"9.0";"1.4142135623730951";"3.333333333333333";"0.5555555555555556";"3.3333333333333335";"95.70383912248629";"23.39264396947428"
"0451197038";"13.0";"7.5";"0.7071067811865476";"1.7692307692307692";"0.136094674556213";"1.769230769230769";"16.521937842778794";"-71.90086152433423"
"0451197275";"7.0";"N/A";"N/A";"2.571428571428572";"0.3673469387755102";"2.5714285714285716";"70.70383912248629";"2.8961750156673105"
"0451197399";"12.0";"10.0";"N/A";"2.083333333333333";"0.1736111111111111";"2.083333333333333";"35.283363802559414";"-60.541125835846024"
"0451197410";"7.0";"8.0";"N/A";"3.0";"0.4285714285714285";"2.9999999999999996";"86.70018281535648";"-5.925140381494515"
"0451197429";"6.0";"N/A";"N/A";"2.333333333333333";"0.3888888888888889";"2.3333333333333335";"54.341864716636195";"-36.55845558591464"
"0451197542";"7.0";"N/A";"N/A";"2.857142857142857";"0.4081632653061224";"2.8571428571428568";"83.8436928702011";"N/A"
"0451197550";"8.0";"N/A";"N/A";"1.875";"0.234375";"1.875";"22.417733089579524";"-65.05187675875915"
"0451197747";"28.0";"7.333333333333333";"1.7511900715418265";"2.1785714285714284";"0.0778061224489795";"2.178571428571426";"42.89305301645338";"-54.79922499072448"
"0451197879";"8.0";"8.0";"0.0";"3.125";"0.390625";"3.125";"90.83638025594149";"1.5723043095053413"
"0451198387";"7.0";"7.0";"N/A";"1.4285714285714286";"0.2040816326530612";"1.4285714285714284";"5.278793418647166";"-79.70557736049844"
"0451198476";"6.0";"N/A";"N/A";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"N/A"
"0451198638";"9.0";"8.0";"2.0";"2.0";"0.2222222222222222";"2.0";"32.47257769652651";"-56.46347756531119"
"0451199685";"7.0";"9.0";"1.4142135623730951";"2.4285714285714284";"0.3469387755102041";"2.4285714285714284";"60.808957952468006";"-33.5066365367845"
"0451200101";"7.0";"N/A";"N/A";"1.5714285714285714";"0.2244897959183673";"1.571428571428571";"9.483546617915906";"-83.52768326669799"
"0451200152";"9.0";"7.6";"1.140175425099138";"2.111111111111111";"0.2345679012345679";"2.111111111111111";"37.31718464351005";"N/A"
"0451201744";"11.0";"7.5";"1.914854215512676";"2.1818181818181817";"0.1983471074380165";"2.1818181818181817";"43.327239488117";"-44.59002211802664"
"0451201906";"6.0";"7.0";"N/A";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-50.28511149422717"
"0451202287";"8.0";"N/A";"N/A";"1.25";"0.15625";"1.25";"1.6681901279707496";"-85.80141972036793"
"0451202317";"15.0";"8.0";"2.0";"2.1333333333333333";"0.1422222222222222";"2.133333333333333";"38.8254113345521";"-56.60159441545754"
"0451202503";"11.0";"7.0";"N/A";"2.4545454545454546";"0.2231404958677686";"2.4545454545454546";"62.36288848263254";"-31.952706006619962"
"0451202732";"8.0";"N/A";"N/A";"2.625";"0.328125";"2.625";"72.8290676416819";"-15.088193964461738"
"0451203046";"6.0";"7.0";"N/A";"2.6666666666666665";"0.4444444444444444";"2.6666666666666665";"76.34826325411335";"-9.936613062793228"
"0451203054";"6.0";"8.5";"0.7071067811865476";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"-3.919591438402634"
"0451203070";"6.0";"8.75";"1.5";"3.1666666666666665";"0.5277777777777778";"3.166666666666667";"92.3217550274223";"3.8989556603092694"
"0451203593";"13.0";"9.0";"1.0";"2.5384615384615383";"0.1952662721893491";"2.5384615384615383";"67.82449725776965";"-28.189086657639606"
"0451203771";"22.0";"8.0";"2.8284271247461903";"1.8636363636363635";"0.0847107438016528";"1.8636363636363618";"21.526508226691043";"-77.60906079272007"
"0451203933";"9.0";"7.0";"N/A";"2.555555555555556";"0.2839506172839506";"2.5555555555555554";"68.89853747714808";"-19.524261889964947"
"0451204123";"6.0";"8.0";"2.8284271247461903";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"N/A"
"0451204301";"12.0";"9.0";"1.4142135623730951";"2.333333333333333";"0.1944444444444444";"2.3333333333333326";"52.62797074954296";"-42.48259151650111"
"0451204530";"11.0";"8.0";"1.0";"2.0";"0.1818181818181818";"1.9999999999999998";"27.62797074954296";"-69.90222644877448"
"0451204891";"6.0";"9.0";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-80.26083940983509"
"0451204948";"15.0";"8.0";"2.8284271247461903";"2.0";"0.1333333333333333";"1.9999999999999996";"27.148080438756857";"-67.5881523401572"
"0451204956";"10.0";"7.75";"0.957427107756338";"2.4";"0.24";"2.4";"58.50091407678245";"-34.67239661669187"
"0451205073";"8.0";"9.0";"1.4142135623730951";"1.125";"0.140625";"1.125";"0.5712979890310786";"-84.41307279011453"
"0451205146";"18.0";"8.5";"0.7071067811865476";"2.0";"0.1111111111111111";"2.0";"32.47257769652651";"-60.90526354146214"
"0451205421";"15.0";"7.5";"0.7071067811865476";"2.333333333333333";"0.1555555555555555";"2.3333333333333326";"52.62797074954296";"-44.94853525130603"
"0451205448";"7.0";"8.666666666666666";"1.5275252316519468";"3.142857142857143";"0.4489795918367347";"3.142857142857143";"91.45338208409507";"4.535618799257335"
"0451205561";"6.0";"8.0";"N/A";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-18.570330717798427"
"0451205626";"9.0";"7.5";"0.7071067811865476";"2.4444444444444446";"0.271604938271605";"2.4444444444444446";"61.81444241316271";"-32.393098203516175"
"0451205758";"6.0";"N/A";"N/A";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"1.2091084419662934"
"0451206002";"6.0";"7.333333333333333";"1.5275252316519463";"2.333333333333333";"0.3888888888888889";"2.3333333333333335";"54.341864716636195";"-37.6428533785284"
"0451206525";"16.0";"9.333333333333334";"0.5773502691896257";"2.25";"0.140625";"2.25";"47.691956124314444";"-50.092939487926515"
"0451206673";"8.0";"8.5";"0.7071067811865476";"1.625";"0.203125";"1.625";"10.557586837294332";"-83.17914762031381"
"0451206711";"8.0";"8.0";"1.4142135623730951";"2.625";"0.328125";"2.625";"72.8290676416819";"-20.548773596306745"
"0451207246";"8.0";"8.333333333333334";"1.5275252316519468";"1.75";"0.21875";"1.75";"16.270566727605118";"-76.54770981312734"
"0451207645";"6.0";"9.0";"1.4142135623730951";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"-9.264399063918773"
"0451208188";"6.0";"N/A";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"N/A"
"0451208668";"8.0";"7.0";"N/A";"3.25";"0.40625";"3.25";"93.44149908592321";"14.84002492237596"
"0451208765";"11.0";"8.0";"1.632993161855452";"2.0";"0.1818181818181818";"1.9999999999999998";"27.62797074954296";"-69.57420576417601"
"0451209028";"7.0";"8.0";"0.0";"1.5714285714285714";"0.2244897959183673";"1.571428571428571";"9.483546617915906";"-73.27414257283777"
"0451209540";"7.0";"8.0";"N/A";"1.2857142857142858";"0.1836734693877551";"1.2857142857142858";"2.1480804387568555";"-75.17218352141758"
"0451209907";"8.0";"9.0";"0.0";"3.25";"0.40625";"3.25";"93.44149908592321";"-3.4635292782183456"
"0451210743";"8.0";"7.333333333333333";"0.5773502691896258";"2.375";"0.296875";"2.375";"56.924131627056674";"-36.95924737190138"
"0451402065";"7.0";"9.5";"0.5773502691896257";"2.7142857142857144";"0.3877551020408163";"2.7142857142857144";"78.31352833638026";"2.3477968502536015"
"0451403703";"11.0";"8.333333333333334";"1.1547005383792517";"2.1818181818181817";"0.1983471074380165";"2.1818181818181817";"43.327239488117";"-50.9883550011355"
"0451405889";"8.0";"N/A";"N/A";"3.375";"0.421875";"3.375";"95.88665447897624";"43.43035841136539"
"0451406877";"6.0";"7.0";"N/A";"3.0";"0.5";"3.0";"89.57952468007312";"19.263467102795303"
"0451408586";"6.0";"N/A";"N/A";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"N/A"
"0451408888";"12.0";"8.5";"0.7071067811865476";"2.083333333333333";"0.1736111111111111";"2.083333333333333";"35.283363802559414";"N/A"
"0451409000";"10.0";"7.0";"2.8284271247461903";"2.0";"0.2";"2.0";"32.47257769652651";"-59.940496822054904"
"0451409159";"8.0";"N/A";"N/A";"2.625";"0.328125";"2.625";"72.8290676416819";"-18.38769614483452"
"0451409256";"8.0";"7.0";"N/A";"1.5";"0.1875";"1.5";"7.9753199268738575";"-83.24144385964257"
"0451409787";"6.0";"7.25";"0.957427107756338";"1.5";"0.25";"1.5";"7.9753199268738575";"N/A"
"0451410556";"6.0";"N/A";"N/A";"3.8333333333333335";"0.638888888888889";"3.833333333333334";"99.24588665447898";"6.9833157441251075"
"0451410785";"6.0";"N/A";"N/A";"3.0";"0.5";"3.0";"89.57952468007312";"24.558106858902278"
"0451410947";"8.0";"8.0";"N/A";"2.625";"0.328125";"2.625";"72.8290676416819";"-22.06924594609258"
"0451450523";"7.0";"8.0";"1.4142135623730951";"3.571428571428572";"0.5102040816326531";"3.5714285714285716";"97.76051188299817";"14.203995848575303"
"0451450957";"7.0";"9.333333333333334";"1.1547005383792517";"2.857142857142857";"0.4081632653061224";"2.8571428571428568";"83.8436928702011";"6.5234289100266665"
"0451451430";"8.0";"7.0";"N/A";"2.75";"0.34375";"2.75";"79.95886654478976";"N/A"
"0451451481";"6.0";"7.0";"N/A";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-64.0599492987751"
"0451452011";"7.0";"8.0";"N/A";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"-30.461617593845702"
"0451452615";"9.0";"8.4";"1.51657508881031";"2.555555555555556";"0.2839506172839506";"2.5555555555555554";"68.89853747714808";"-16.765029072460223"
"0451454243";"18.0";"8.142857142857142";"1.3451854182690983";"2.0";"0.1111111111111111";"2.0";"32.47257769652651";"-62.85023324778715"
"0451454537";"6.0";"7.0";"2.0";"4.0";"0.6666666666666666";"4.0";"99.6343692870201";"16.077853252597237"
"0451456521";"9.0";"7.333333333333333";"2.516611478423583";"1.6666666666666667";"0.1851851851851852";"1.6666666666666667";"13.117001828153565";"-78.61301785308751"
"0451456718";"7.0";"9.5";"0.7071067811865476";"2.142857142857143";"0.3061224489795918";"2.1428571428571423";"40.03656307129799";"-48.38623629581504"
"0451456726";"6.0";"10.0";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-55.6503749961815"
"0451456734";"6.0";"10.0";"0.0";"1.5";"0.25";"1.5";"7.9753199268738575";"-67.9904115592528"
"0451457811";"9.0";"8.4";"0.5477225575051661";"1.8888888888888888";"0.2098765432098765";"1.8888888888888886";"23.148994515539304";"-65.27380485157373"
"0451458125";"7.0";"8.5";"1.2909944487358056";"1.7142857142857142";"0.2448979591836734";"1.714285714285714";"14.922303473491773";"-59.19107591137297"
"0451458621";"8.0";"8.0";"2.0";"1.625";"0.203125";"1.625";"10.557586837294332";"-68.04388732625291"
"0451458923";"6.0";"8.8";"1.3038404810405295";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-47.492307616873816"
"0451519841";"8.0";"N/A";"N/A";"2.75";"0.34375";"2.75";"79.95886654478976";"-10.08474091092745"
"0451523369";"6.0";"8.333333333333334";"1.1547005383792517";"3.8333333333333335";"0.638888888888889";"3.833333333333334";"99.24588665447898";"14.261515875333373"
"0451523377";"13.0";"8.8";"1.3038404810405295";"3.3076923076923075";"0.2544378698224852";"3.3076923076923075";"94.4926873857404";"3.0289433190557276"
"0451523415";"8.0";"9.333333333333334";"0.5773502691896257";"2.625";"0.328125";"2.625";"72.8290676416819";"-8.959995762786903"
"0451523733";"6.0";"8.333333333333334";"1.1547005383792517";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-11.508238331737374"
"0451523881";"6.0";"9.75";"0.5";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-13.797634166245075"
"0451524497";"6.0";"7.5";"3.5355339059327378";"4.166666666666667";"0.6944444444444445";"4.166666666666667";"99.86288848263254";"17.10519929187886"
"0451524934";"30.0";"8.411764705882353";"1.1757350641945108";"2.566666666666667";"0.0855555555555555";"2.5666666666666647";"69.10420475319927";"-30.10468653688679"
"0451525221";"6.0";"8.0";"2.0";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"N/A"
"0451525264";"15.0";"7.75";"2.0615528128088303";"2.2";"0.1466666666666666";"2.1999999999999993";"43.807129798903105";"-47.09319050364773"
"0451526236";"7.0";"7.5";"0.7071067811865476";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"-2.159221113314686"
"0451526279";"6.0";"8.0";"1.0";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-65.34821005966315"
"0451526341";"36.0";"8.533333333333333";"1.1254628677422756";"2.111111111111111";"0.0586419753086419";"2.1111111111111085";"36.654478976234";"-62.20323722798781"
"0451526554";"8.0";"N/A";"N/A";"2.0";"0.25";"2.0";"32.47257769652651";"-51.08393833789636"
"0451526562";"10.0";"7.666666666666667";"0.5773502691896258";"2.2";"0.22";"2.2";"44.3327239488117";"-37.45633945565711"
"0451527097";"6.0";"8.0";"2.0";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-14.695827572658928"
"0451628039";"9.0";"9.333333333333334";"1.1547005383792517";"2.555555555555556";"0.2839506172839506";"2.5555555555555554";"68.89853747714808";"-14.657978557274788"
"0451628047";"8.0";"9.5";"0.7071067811865476";"2.125";"0.265625";"2.125";"38.482632541133455";"-44.275056649620225"
"0451821114";"6.0";"9.5";"0.7071067811865476";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"-19.021137809535787"
"0452260116";"34.0";"8.0";"1.7320508075688772";"2.088235294117647";"0.0614186851211072";"2.088235294117645";"35.39762340036563";"-63.247844125586596"
"0452261341";"6.0";"10.0";"0.0";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-39.8386174564855"
"0452261368";"10.0";"9.0";"1.7320508075688772";"1.5";"0.15";"1.5";"7.9753199268738575";"-79.49428992146483"
"0452262143";"17.0";"8.75";"1.7525491637693282";"2.117647058823529";"0.1245674740484429";"2.1176470588235294";"37.54570383912249";"-55.07961935772851"
"0452264464";"32.0";"8.5";"1.5811388300841898";"1.9375";"0.060546875";"1.9375";"25.0";"-74.10469648439008"
"0452266637";"8.0";"N/A";"N/A";"2.375";"0.296875";"2.375";"56.924131627056674";"-35.06058646810792"
"0452267404";"8.0";"8.5";"2.3804761428476167";"1.75";"0.21875";"1.75";"16.270566727605118";"-63.41530522855588"
"0452268060";"13.0";"8.0";"1.0";"2.076923076923077";"0.1597633136094674";"2.076923076923076";"34.78062157221206";"-62.74957562610539"
"0452269571";"18.0";"8.857142857142858";"0.6900655593423541";"2.333333333333333";"0.1296296296296296";"2.3333333333333326";"52.62797074954296";"-45.5158180823175"
"0452269652";"8.0";"7.0";"N/A";"1.625";"0.203125";"1.625";"10.557586837294332";"-82.82025440069431"
"0452270073";"6.0";"8.0";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-62.44233270080852"
"0452277337";"10.0";"7.5";"0.7071067811865476";"2.4";"0.24";"2.4";"58.50091407678245";"-36.08867416078171"
"0452278902";"11.0";"8.166666666666666";"3.544949458972112";"2.909090909090909";"0.2644628099173554";"2.909090909090909";"85.62614259597807";"-5.274177706572772"
"0452279070";"11.0";"7.0";"N/A";"2.1818181818181817";"0.1983471074380165";"2.1818181818181817";"43.327239488117";"-46.978784515278974"
"0452279178";"21.0";"9.538461538461538";"0.8770580193070292";"2.619047619047619";"0.1247165532879818";"2.6190476190476177";"72.00639853747715";"-22.729834241436905"
"0452279488";"6.0";"N/A";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-57.00490747022927"
"0452279607";"6.0";"9.2";"0.8366600265340756";"3.1666666666666665";"0.5277777777777778";"3.166666666666667";"92.3217550274223";"39.86545895981145"
"0452279623";"6.0";"9.4";"0.8944271909999159";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"-15.003849189924011"
"0452280621";"17.0";"8.25";"1.48804761828569";"1.588235294117647";"0.0934256055363321";"1.5882352941176456";"9.620658135283364";"-88.38420428898245"
"0452281431";"6.0";"10.0";"N/A";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-50.28511149422717"
"0452281784";"13.0";"8.0";"1.0";"1.7692307692307692";"0.136094674556213";"1.769230769230769";"16.521937842778794";"N/A"
"0452281903";"17.0";"10.0";"0.0";"2.3529411764705883";"0.1384083044982699";"2.3529411764705883";"55.11882998171846";"-42.168246003308354"
"0452282128";"7.0";"8.5";"0.7071067811865476";"1.4285714285714286";"0.2040816326530612";"1.4285714285714284";"5.278793418647166";"-85.31280153369336"
"0452282152";"47.0";"8.090909090909092";"1.3419634126405238";"2.042553191489361";"0.0434585785423268";"2.0425531914893598";"33.04387568555759";"-66.88280204376747"
"0452282195";"14.0";"9.0";"1.4142135623730951";"1.8571428571428568";"0.1326530612244898";"1.8571428571428572";"21.457952468007313";"-76.71670889887417"
"0452282268";"8.0";"7.666666666666667";"0.5773502691896258";"2.125";"0.265625";"2.125";"38.482632541133455";"-51.20594076184189"
"0452282829";"37.0";"7.571428571428571";"1.6183471874253743";"1.891891891891892";"0.0511322132943754";"1.8918918918918899";"23.171846435100548";"-76.5811732847312"
"0452282934";"8.0";"8.0";"N/A";"1.375";"0.171875";"1.375";"4.181901279707495";"-87.03486250680893"
"0452283442";"7.0";"7.6";"1.816590212458495";"2.571428571428572";"0.3673469387755102";"2.5714285714285716";"70.70383912248629";"-23.503701494192597"
"0452283736";"6.0";"7.0";"N/A";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-75.93815714811711"
"0452283795";"7.0";"7.5";"0.7071067811865476";"2.0";"0.2857142857142857";"2.0";"32.47257769652651";"-58.11901725581402"
"0452283868";"11.0";"7.5";"0.7071067811865476";"1.7272727272727273";"0.1570247933884297";"1.7272727272727266";"15.219378427787934";"-77.59889811294452"
"0452283914";"8.0";"7.333333333333333";"2.516611478423583";"3.0";"0.375";"3.0";"89.57952468007312";"3.2946483631665444"
"0452284449";"15.0";"8.0";"1.5811388300841898";"2.2666666666666666";"0.1511111111111111";"2.2666666666666666";"48.12614259597806";"-50.18744517849807"
"0452284694";"9.0";"9.166666666666666";"0.9831920802501752";"2.2222222222222223";"0.2469135802469136";"2.2222222222222223";"45.56672760511883";"-26.74446754789318"
"0486264645";"9.0";"8.75";"1.2583057392117916";"1.6666666666666667";"0.1851851851851852";"1.6666666666666667";"13.117001828153565";"-76.14707411828259"
"0486264785";"6.0";"8.25";"0.5";"3.0";"0.5";"3.0";"89.57952468007312";"2.109914831734443"
"0486268705";"6.0";"9.0";"N/A";"3.1666666666666665";"0.5277777777777778";"3.166666666666667";"92.3217550274223";"3.3856997655846044"
"048627263X";"9.0";"8.0";"2.8284271247461903";"3.333333333333333";"0.3703703703703704";"3.3333333333333335";"95.70383912248629";"6.015265819510944"
"0486278026";"6.0";"10.0";"N/A";"3.1666666666666665";"0.5277777777777778";"3.166666666666667";"92.3217550274223";"20.01055987441029"
"0486280489";"8.0";"8.0";"0.0";"2.5";"0.3125";"2.5";"67.09323583180988";"-11.508238331737374"
"0486282112";"7.0";"8.333333333333334";"0.5773502691896257";"2.0";"0.2857142857142857";"2.0";"32.47257769652651";"-55.95022167058652"
"0486295559";"8.0";"9.0";"0.0";"1.875";"0.234375";"1.875";"22.417733089579524";"-57.26813886658147"
"0486424499";"6.0";"9.0";"1.4142135623730951";"2.6666666666666665";"0.4444444444444444";"2.6666666666666665";"76.34826325411335";"-4.410429294028518"
"0486424634";"9.0";"10.0";"N/A";"2.333333333333333";"0.2592592592592593";"2.333333333333334";"54.844606946983546";"-17.46658820602846"
"050552354X";"6.0";"10.0";"0.0";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-65.96951982696142"
"0505523728";"6.0";"9.333333333333334";"1.1547005383792517";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-66.56887012800743"
"0505524090";"7.0";"10.0";"0.0";"2.0";"0.2857142857142857";"2.0";"32.47257769652651";"-51.80944291089062"
"0505524228";"7.0";"8.333333333333334";"1.1547005383792517";"1.8571428571428568";"0.2653061224489796";"1.8571428571428572";"21.457952468007313";"-58.22791948815368"
"0505524384";"6.0";"9.0";"N/A";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"-0.5583441879877711"
"0505524619";"8.0";"7.0";"N/A";"3.0";"0.375";"3.0";"89.57952468007312";"N/A"
"0505525178";"9.0";"8.5";"0.7071067811865476";"2.0";"0.2222222222222222";"2.0";"32.47257769652651";"-47.21329425963449"
"0505525526";"7.0";"9.5";"0.7071067811865476";"2.142857142857143";"0.3061224489795918";"2.1428571428571423";"40.03656307129799";"-50.86375723125285"
"0515084557";"6.0";"8.0";"N/A";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-73.57254915213055"
"0515084891";"6.0";"10.0";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-74.80025977799008"
"0515087122";"13.0";"7.0";"1.0";"2.6153846153846154";"0.2011834319526627";"2.615384615384615";"71.96069469835466";"-24.570004178656887"
"0515087947";"17.0";"8.4";"1.816590212458495";"2.0588235294117645";"0.1211072664359861";"2.0588235294117636";"33.56946983546618";"-60.009042880159186"
"0515089958";"6.0";"10.0";"N/A";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-39.8386174564855"
"0515090166";"12.0";"7.5";"1.2909944487358056";"2.833333333333333";"0.2361111111111111";"2.833333333333333";"82.9981718464351";"-11.46792625104493"
"0515090379";"12.0";"8.333333333333334";"0.5773502691896257";"2.1666666666666665";"0.1805555555555555";"2.166666666666666";"40.97349177330896";"-49.92682852924188"
"0515090506";"14.0";"7.666666666666667";"2.516611478423583";"2.2857142857142856";"0.1632653061224489";"2.2857142857142847";"49.22303473491773";"-46.09977620939593"
"0515090654";"8.0";"7.0";"2.6457513110645907";"2.0";"0.25";"2.0";"32.47257769652651";"-54.99703215181217"
"051509160X";"6.0";"8.0";"2.8284271247461903";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-74.35260802018512"
"0515092266";"7.0";"8.0";"N/A";"2.4285714285714284";"0.3469387755102041";"2.4285714285714284";"60.808957952468006";"-15.15677353365865"
"0515093203";"12.0";"8.0";"1.4142135623730951";"2.0";"0.1666666666666666";"1.9999999999999991";"26.37111517367459";"-68.73944709236949"
"0515093491";"6.0";"N/A";"N/A";"1.5";"0.25";"1.5";"7.9753199268738575";"-69.34494403330058"
"0515093556";"8.0";"9.333333333333334";"1.1547005383792517";"1.875";"0.234375";"1.875";"22.417733089579524";"N/A"
"0515094773";"10.0";"9.0";"N/A";"2.3";"0.2299999999999999";"2.299999999999999";"51.21115173674589";"-40.773566358418705"
"0515094978";"11.0";"8.0";"1.4142135623730951";"1.5454545454545454";"0.140495867768595";"1.545454545454545";"8.180987202925046";"-83.28275686375963"
"0515097500";"10.0";"9.5";"0.7071067811865476";"1.3";"0.13";"1.3";"2.2394881170018284";"-84.6782751678359"
"0515099511";"11.0";"8.0";"1.4142135623730951";"2.090909090909091";"0.1900826446280991";"2.09090909090909";"35.946069469835464";"N/A"
"0515100536";"8.0";"9.5";"0.7071067811865476";"3.125";"0.390625";"3.125";"90.83638025594149";"10.077687707799626"
"0515101222";"6.0";"9.5";"0.7071067811865476";"3.1666666666666665";"0.5277777777777778";"3.166666666666667";"92.3217550274223";"4.852145179083621"
"0515101486";"8.0";"9.5";"0.7071067811865476";"3.5";"0.4375";"3.5";"97.28062157221207";"18.679147408664818"
"0515102636";"11.0";"9.0";"1.4142135623730951";"1.818181818181818";"0.1652892561983471";"1.8181818181818183";"18.09872029250457";"-76.10882032417432"
"0515102652";"15.0";"8.333333333333334";"0.5773502691896257";"2.333333333333333";"0.1555555555555555";"2.3333333333333326";"52.62797074954296";"-42.27034283823152"
"0515103292";"7.0";"7.5";"3.5355339059327378";"1.4285714285714286";"0.2040816326530612";"1.4285714285714284";"5.278793418647166";"-88.45794103896098"
"0515103969";"11.0";"8.5";"1.914854215512676";"2.272727272727273";"0.2066115702479339";"2.272727272727273";"48.65173674588665";"-43.61083416446722"
"051510521X";"15.0";"7.0";"2.8284271247461903";"1.7333333333333334";"0.1155555555555555";"1.7333333333333325";"15.310786106032907";"-78.42594835157524"
"0515107662";"10.0";"9.0";"1.7320508075688772";"2.3";"0.2299999999999999";"2.299999999999999";"51.21115173674589";"-40.518867944495184"
"0515107867";"10.0";"7.5";"0.7071067811865476";"2.6";"0.26";"2.6";"71.77787934186472";"-20.84744385498628"
"0515109509";"15.0";"8.0";"1.8257418583505536";"2.333333333333333";"0.1555555555555555";"2.3333333333333326";"52.62797074954296";"-40.38325913507094"
"0515109746";"10.0";"9.0";"0.0";"2.2";"0.22";"2.2";"44.3327239488117";"-46.56759635373914"
"0515110396";"11.0";"7.75";"2.0615528128088303";"2.363636363636364";"0.2148760330578512";"2.3636363636363633";"55.91864716636197";"-36.899629374370484"
"051511054X";"15.0";"7.5";"2.3804761428476167";"1.7333333333333334";"0.1155555555555555";"1.7333333333333325";"15.310786106032907";"-78.42594835157524"
"0515112305";"10.0";"7.333333333333333";"2.8867513459481287";"3.3";"0.3299999999999999";"3.299999999999999";"94.46983546617916";"N/A"
"0515113328";"16.0";"N/A";"N/A";"2.375";"0.1484375";"2.375";"56.924131627056674";"-38.79616320565278"
"0515113719";"6.0";"N/A";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-72.54656472145474"
"0515114006";"6.0";"9.0";"N/A";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"-48.913469843649935"
"0515114499";"7.0";"9.5";"0.7071067811865476";"1.8571428571428568";"0.2653061224489796";"1.8571428571428572";"21.457952468007313";"-64.205614081601"
"0515114693";"15.0";"7.75";"0.957427107756338";"2.066666666666667";"0.1377777777777778";"2.066666666666667";"33.980804387568554";"-61.7394904451409"
"0515115029";"8.0";"7.0";"1.0";"2.875";"0.359375";"2.875";"84.50639853747715";"N/A"
"0515115630";"9.0";"7.666666666666667";"1.5275252316519463";"2.0";"0.2222222222222222";"2.0";"32.47257769652651";"-57.5710297591907"
